web-scraper-order,address_raw,lat,lon,id,brand,geometry,closest_sup_geom,distance
1662023749-852,"Altstetterstrasse 178, 8048 Zürich, ZH",47.385684967041016,8.485180854797363,267344304,ALDI,POINT (8.485180854797363 47.385684967041016),POINT (8.4965956 47.3883215),1301.9599650447024
1662023786-1147,"Etzelstrasse 6, 8038 Zürich, ZH",47.34442138671875,8.530671119689941,75749133,ALDI,POINT (8.530671119689941 47.34442138671875),POINT (8.5306007 47.3409666),379.985419800703
1662023786-1145,"Heliosstrasse 12, 8032 Zürich, ZH",47.36385345458984,8.559439659118652,765567648,ALDI,POINT (8.559439659118652 47.36385345458984),POINT (8.5376871 47.3737558),2652.5609871779634
1662023711-564,"Baurstrasse 29, 8008 Zürich, ZH",47.35592269897461,8.554497718811035,765567648,ALDI,POINT (8.554497718811035 47.35592269897461),POINT (8.5376871 47.3737558),2709.1279385176626
1662023798-1238,"Feldblumenstrasse 10, 8048 Zürich, ZH",47.38809967041016,8.482545852661133,267344304,ALDI,POINT (8.482545852661133 47.38809967041016),POINT (8.4965956 47.3883215),1562.4510958103256
1662023723-667,"8001 Zürich, ZH",47.368934631347656,8.54139232635498,765567648,ALDI,POINT (8.54139232635498 47.368934631347656),POINT (8.5376871 47.3737558),671.4171237990355
1662023810-1333,"Maneggplatz 14, 8041 Zürich, ZH",47.34020614624024,8.520726203918457,75749133,ALDI,POINT (8.520726203918457 47.34020614624024),POINT (8.5306007 47.3409666),1101.1737093205252
1662023692-431,"8057 Zürich, ZH",47.393585205078125,8.539556503295898,4423175779,ALDI,POINT (8.539556503295898 47.393585205078125),POINT (8.5332829 47.3808159),1567.8899350137178
1662023810-1338,"Feldstrasse 40, 8004 Zürich, ZH",47.3758544921875,8.521323204040527,4423175779,ALDI,POINT (8.521323204040527 47.3758544921875),POINT (8.5332829 47.3808159),1437.4225771011488
1662023698-472,"Badenerstrasse 595, 8048 Zürich, ZH",47.3852653503418,8.49389934539795,267344304,ALDI,POINT (8.49389934539795 47.3852653503418),POINT (8.4965956 47.3883215),450.3876095536603
1662023801-1260,"am Oeschbrig 5, 8053 Zürich, ZH",47.35725784301758,8.599966049194336,2857736035,ALDI,POINT (8.599966049194336 47.35725784301758),POINT (8.5918795 47.405948),5428.273970175354
1662023739-786,"Letzigraben 165, 8047 Zürich, ZH",47.37402725219727,8.495600700378418,4868938542,ALDI,POINT (8.495600700378418 47.37402725219727),POINT (8.4978671 47.3838311),1107.234094490822
1662023761-943,"Am Wasser 161, 8049 Zürich, ZH",47.3994369506836,8.495816230773926,267344304,ALDI,POINT (8.495816230773926 47.3994369506836),POINT (8.4965956 47.3883215),1225.485674413512
1662023739-785,"Letzigraben 165, 8047 Zürich, ZH",47.37402725219727,8.495600700378418,4868938542,ALDI,POINT (8.495600700378418 47.37402725219727),POINT (8.4978671 47.3838311),1107.234094490822
1662023793-1194,"Mühlebachstrasse 76, 8008 Zürich, ZH",47.36259078979492,8.553037643432617,765567648,ALDI,POINT (8.553037643432617 47.36259078979492),POINT (8.5376871 47.3737558),2102.567096212717
1662023761-949,"Soodstrasse 90, 8041 Zürich, ZH",47.32560729980469,8.51819896697998,8062028222,ALDI,POINT (8.51819896697998 47.32560729980469),POINT (8.5210608 47.3161717),1085.3137406538165
1662023795-1206,"Bühlstrasse 45C, 8055 Zürich, ZH",47.36454772949219,8.51507568359375,4423175779,ALDI,POINT (8.51507568359375 47.36454772949219),POINT (8.5332829 47.3808159),2701.69659716222
1662023714-585,"Riedenhaldenstrasse 254, 8046 Zürich, ZH",47.41985702514648,8.510608673095703,482763774,ALDI,POINT (8.510608673095703 47.41985702514648),POINT (8.5390336 47.4137334),3231.645276839714
1662023755-907,"Oerlikonerstrasse 87, 8057 Zürich, ZH",47.4050407409668,8.546213150024414,482763774,ALDI,POINT (8.546213150024414 47.4050407409668),POINT (8.5390336 47.4137334),1245.3877833079305
1662023714-579,"Bachmattstr. 59, 8048 Zürich, ZH",47.389041900634766,8.483692169189453,267344304,ALDI,POINT (8.483692169189453 47.389041900634766),POINT (8.4965956 47.3883215),1436.9817704302438
1662023689-385,"8053 Zürich, ZH",47.35861587524414,8.578998565673828,765567648,ALDI,POINT (8.578998565673828 47.35861587524414),POINT (8.5376871 47.3737558),4885.974143323802
1662023736-756,"Birmensdorferstrasse 598, 8055 Zürich, ZH",47.36793518066406,8.488553047180176,4868938542,ALDI,POINT (8.488553047180176 47.36793518066406),POINT (8.4978671 47.3838311),2031.918415326531
1662023752-869,"Schrennengasse 14, 8003 Zürich, ZH",47.36940383911133,8.516093254089355,4423175779,ALDI,POINT (8.516093254089355 47.36940383911133),POINT (8.5332829 47.3808159),2286.5562492959684
1662023704-528,"Redingstrasse 3, 8038 Zürich, ZH",47.34896087646485,8.526168823242188,75749133,ALDI,POINT (8.526168823242188 47.34896087646485),POINT (8.5306007 47.3409666),1007.7994894679252
1662023711-559,"Birmensdorferstrasse 596, 8055 Zürich, ZH",47.3679084777832,8.488808631896973,4868938542,ALDI,POINT (8.488808631896973 47.3679084777832),POINT (8.4978671 47.3838311),2020.125493923582
1662023749-843,"Ottikerstrasse 11, 8006 Zürich, ZH",47.385704040527344,8.542648315429688,4423175779,ALDI,POINT (8.542648315429688 47.385704040527344),POINT (8.5332829 47.3808159),1171.9241553113875
1662023780-1102,"Zeltweg 68, 8032 Zürich, ZH",47.36709213256836,8.552876472473145,765567648,ALDI,POINT (8.552876472473145 47.36709213256836),POINT (8.5376871 47.3737558),1841.0773406753103
1662023804-1280,"Hallenstrasse 8, 8008 Zürich, ZH",47.36317825317383,8.54866886138916,765567648,ALDI,POINT (8.54866886138916 47.36317825317383),POINT (8.5376871 47.3737558),1686.4075564618113
1662023701-489,"8057 Zürich, ZH",47.393585205078125,8.539556503295898,4423175779,ALDI,POINT (8.539556503295898 47.393585205078125),POINT (8.5332829 47.3808159),1567.8899350137178
1662023801-1267,"Färberstrasse 27, 8008 Zürich, ZH",47.36214065551758,8.549431800842285,765567648,ALDI,POINT (8.549431800842285 47.36214065551758),POINT (8.5376871 47.3737558),1826.6860066540276
1662023780-1094,"Stampfenbachplatz 4, 8006 Zürich, ZH",47.380401611328125,8.542487144470215,765567648,ALDI,POINT (8.542487144470215 47.380401611328125),POINT (8.5376871 47.3737558),904.9466420565907
1662023764-975,"Wehrenbachhalde 39, 8053 Zürich, ZH",47.35622787475586,8.580233573913574,765567648,ALDI,POINT (8.580233573913574 47.35622787475586),POINT (8.5376871 47.3737558),5108.466827629491
1662023761-948,"Seefeldstr. 168, 8008 Zürich, ZH",47.35554504394531,8.556349754333496,765567648,ALDI,POINT (8.556349754333496 47.35554504394531),POINT (8.5376871 47.3737558),2883.7909682741306
1662023749-859,"Käferholzstrasse 60, 8057 Zürich, ZH",47.40255355834961,8.532090187072754,482763774,ALDI,POINT (8.532090187072754 47.40255355834961),POINT (8.5390336 47.4137334),1451.7067498706497
1662023686-383,"Hinterbergstrasse 57, 8044 Zürich, ZH",47.38201522827149,8.556857109069824,765567648,ALDI,POINT (8.556857109069824 47.38201522827149),POINT (8.5376871 47.3737558),2317.021860134149
1662023804-1287,"Höschgasse 46, 8008 Zürich, ZH",47.357513427734375,8.55413818359375,765567648,ALDI,POINT (8.55413818359375 47.357513427734375),POINT (8.5376871 47.3737558),2556.5817825325294
1662023733-739,"Imbisbühlstrasse 110, 8049 Zürich, ZH",47.40596771240234,8.487181663513184,267344304,ALDI,POINT (8.487181663513184 47.40596771240234),POINT (8.4965956 47.3883215),2204.9726550314126
1662023807-1306,"Feldstrasse 39, 8004 Zürich, ZH",47.3762092590332,8.521111488342285,4423175779,ALDI,POINT (8.521111488342285 47.3762092590332),POINT (8.5332829 47.3808159),1445.0969905680756
1662023786-1146,"Beckhammer 19, 8057 Zürich, ZH",47.40105819702149,8.541216850280762,482763774,ALDI,POINT (8.541216850280762 47.40105819702149),POINT (8.5390336 47.4137334),1414.774985812927
1662023761-939,"Grosswiesenstrasse 20, 8051 Zürich, ZH",47.40337371826172,8.583436012268066,2857736035,ALDI,POINT (8.583436012268066 47.40337371826172),POINT (8.5918795 47.405948),980.6084444331485
1662023752-882,"Soodstrasse 90, 8041 Zürich, ZH",47.32560729980469,8.51819896697998,8062028222,ALDI,POINT (8.51819896697998 47.32560729980469),POINT (8.5210608 47.3161717),1085.3137406538165
1662023711-555,"Balberstrasse 68, 8038 Zürich, ZH",47.33802795410156,8.526716232299805,75749133,ALDI,POINT (8.526716232299805 47.33802795410156),POINT (8.5306007 47.3409666),539.4363284950292
1662023780-1103,"Am Wasser 161, 8049 Zürich, ZH",47.3994369506836,8.495816230773926,267344304,ALDI,POINT (8.495816230773926 47.3994369506836),POINT (8.4965956 47.3883215),1225.485674413512
1662023761-946,"Am Wasser 161, 8049 Zürich, ZH",47.3994369506836,8.495816230773926,267344304,ALDI,POINT (8.495816230773926 47.3994369506836),POINT (8.4965956 47.3883215),1225.485674413512
1662023798-1237,"Im Holzerhurd 60, 8046 Zürich, ZH",47.42334747314453,8.496809005737305,267344304,ALDI,POINT (8.496809005737305 47.42334747314453),POINT (8.4965956 47.3883215),3852.036698991683
1662023695-454,"Rosmarinweg 3, 8057 Zürich, ZH",47.40321350097656,8.550189971923828,482763774,ALDI,POINT (8.550189971923828 47.40321350097656),POINT (8.5390336 47.4137334),1696.1867190284202
1662023774-1047,"Hohenklingenstrasse 45, 8049 Zürich, ZH",47.40235137939453,8.490530014038086,267344304,ALDI,POINT (8.490530014038086 47.40235137939453),POINT (8.4965956 47.3883215),1683.9144714874801
1662023755-898,"Höschgasse 76, 8008 Zürich, ZH",47.35784912109375,8.556351661682129,765567648,ALDI,POINT (8.556351661682129 47.35784912109375),POINT (8.5376871 47.3737558),2714.157427847427
1662023758-919,"Baslerstrasse 31, 8048 Zürich, ZH",47.384037017822266,8.5020751953125,4868938542,ALDI,POINT (8.5020751953125 47.384037017822266),POINT (8.4978671 47.3838311),468.46650802655057
1662023793-1192,"Neunbrunnenstr. 153, 8050 Zürich, ZH",47.41574478149414,8.532227516174316,482763774,ALDI,POINT (8.532227516174316 47.41574478149414),POINT (8.5390336 47.4137334),788.4599108259191
1662023727-688,"Sihlhallenstrasse 28, 8004 Zürich, ZH",47.38012313842773,8.526421546936035,4423175779,ALDI,POINT (8.526421546936035 47.38012313842773),POINT (8.5332829 47.3808159),766.7414391172478
1662023761-942,"Badenerstrasse 250, 8004 Zürich, ZH",47.3759880065918,8.516037940979004,4423175779,ALDI,POINT (8.516037940979004 47.3759880065918),POINT (8.5332829 47.3808159),1989.6901900412736
1662023793-1184,"Dörflistrasse 112, 8050 Zürich, ZH",47.41082382202149,8.547832489013672,482763774,ALDI,POINT (8.547832489013672 47.41082382202149),POINT (8.5390336 47.4137334),1029.3747248362295
1662023698-469,"Klosbachstrasse 44, 8032 Zürich, ZH",47.36623764038086,8.557329177856445,765567648,ALDI,POINT (8.557329177856445 47.36623764038086),POINT (8.5376871 47.3737558),2335.319330790916
1662023730-700,"Birchstrasse 98, 8050 Zürich, ZH",47.407814025878906,8.536985397338867,482763774,ALDI,POINT (8.536985397338867 47.407814025878906),POINT (8.5390336 47.4137334),689.6039580144045
1662023692-415,"Badenerstrasse 701, 8048 Zürich, ZH",47.387939453125,8.483872413635254,267344304,ALDI,POINT (8.483872413635254 47.387939453125),POINT (8.4965956 47.3883215),1415.3775456674557
1662023714-580,"Wehntalerstrasse 402, 8046 Zürich, ZH",47.41493225097656,8.516685485839844,482763774,ALDI,POINT (8.516685485839844 47.41493225097656),POINT (8.5390336 47.4137334),2488.4913944578825
1662023764-973,"Forchstrasse 261, 8032 Zürich, ZH",47.364723205566406,8.55510139465332,765567648,ALDI,POINT (8.55510139465332 47.364723205566406),POINT (8.5376871 47.3737558),2176.2513435058027
1662023745-835,"Im Heuried 52, 8055 Zürich, ZH",47.36848831176758,8.508621215820312,4868938542,ALDI,POINT (8.508621215820312 47.36848831176758),POINT (8.4978671 47.3838311),2068.0621368594207
1662023783-1112,"Bachmattstrasse 66, 8048 Zürich, ZH",47.389068603515625,8.483251571655273,267344304,ALDI,POINT (8.483251571655273 47.389068603515625),POINT (8.4965956 47.3883215),1486.0613939130087
1662023742-807,"Langfurrenstrasse 5c, 8623 Wetzikon ZH, ZH",47.32863235473633,8.810400009155273,6815640223,Volg,POINT (8.810400009155273 47.32863235473633),POINT (8.811601 47.3325792),453.78530259510535
1662023755-900,"8620 Wetzikon ZH, ZH",47.31372833251953,8.828516006469727,6815640223,Volg,POINT (8.828516006469727 47.31372833251953),POINT (8.811601 47.3325792),2797.8685682606274
1662023793-1186,"Rosenstrasse 1, 8623 Wetzikon ZH, ZH",47.33300018310547,8.808183670043945,6815640223,Volg,POINT (8.808183670043945 47.33300018310547),POINT (8.811601 47.3325792),382.7951139564879
1662023739-781,"Langfurrenstrasse 5c, 8623 Wetzikon ZH, ZH",47.32863235473633,8.810400009155273,6815640223,Volg,POINT (8.810400009155273 47.32863235473633),POINT (8.811601 47.3325792),453.78530259510535
1662023767-1004,"Spitalstr. 157, 8620 Wetzikon ZH, ZH",47.32657241821289,8.808747291564941,6815640223,Volg,POINT (8.808747291564941 47.32657241821289),POINT (8.811601 47.3325792),732.357400322661
1662023695-437,"Pappelnstr. 14, 8620 Wetzikon ZH, ZH",47.32851409912109,8.80092716217041,6815640223,Volg,POINT (8.80092716217041 47.32851409912109),POINT (8.811601 47.3325792),1268.1514458807296
1662023752-865,"Langfurrenstrasse 5a, 8623 Wetzikon ZH, ZH",47.3288459777832,8.80976390838623,6815640223,Volg,POINT (8.80976390838623 47.3288459777832),POINT (8.811601 47.3325792),458.2644708482197
1662023698-478,"Kirchgasse 4, 8620 Wetzikon ZH, ZH",47.32634353637695,8.797727584838867,6815640223,Volg,POINT (8.797727584838867 47.32634353637695),POINT (8.811601 47.3325792),1687.9819700540745
1662023739-773,"Langfurrenstrasse 5b, 8623 Wetzikon ZH, ZH",47.3287239074707,8.810142517089844,6815640223,Volg,POINT (8.810142517089844 47.3287239074707),POINT (8.811601 47.3325792),453.61165201105325
1662023689-388,"8620 Wetzikon ZH, ZH",47.31372833251953,8.828516006469727,6815640223,Volg,POINT (8.828516006469727 47.31372833251953),POINT (8.811601 47.3325792),2797.8685682606274
1662023807-1305,"Weststrasse 66, 8620 Wetzikon ZH, ZH",47.32967376708984,8.796716690063477,6815640223,Volg,POINT (8.796716690063477 47.32967376708984),POINT (8.811601 47.3325792),1685.5715621893607
1662023767-1005,"Bahnhofstrasse 117, 8620 Wetzikon ZH, ZH",47.32510757446289,8.798135757446289,6815640223,Volg,POINT (8.798135757446289 47.32510757446289),POINT (8.811601 47.3325792),1707.593304570414
1662023701-485,"Schneggenstr. 24, 8620 Wetzikon ZH, ZH",47.32073593139648,8.8002290725708,6815640223,Volg,POINT (8.8002290725708 47.32073593139648),POINT (8.811601 47.3325792),1814.5450169738247
1662023764-970,"Guyer-Zeller-Strasse 1, 8620 Wetzikon ZH, ZH",47.314697265625,8.793615341186523,6815640223,Volg,POINT (8.793615341186523 47.314697265625),POINT (8.811601 47.3325792),2803.6982940762
1662023761-959,"Weststrasse 68, 8620 Wetzikon ZH, ZH",47.3298454284668,8.796719551086426,6815640223,Volg,POINT (8.796719551086426 47.3298454284668),POINT (8.811601 47.3325792),1681.7876991692117
1662023801-1264,"Messikommerstrasse 37, 8620 Wetzikon ZH, ZH",47.32208251953125,8.792054176330566,6815640223,Volg,POINT (8.792054176330566 47.32208251953125),POINT (8.811601 47.3325792),2460.5978056621425
1662023742-805,"Zelglistrasse 11A, 8620 Wetzikon ZH, ZH",47.33001327514648,8.786087989807129,6815640223,Volg,POINT (8.786087989807129 47.33001327514648),POINT (8.811601 47.3325792),2850.8948103504235
1662023704-523,"Bahnhofstrasse 148, 8620 Wetzikon ZH, ZH",47.32648849487305,8.798989295959473,6815640223,Volg,POINT (8.798989295959473 47.32648849487305),POINT (8.811601 47.3325792),1553.8769707831132
1662023742-816,"Usterstrasse 44, 8620 Wetzikon ZH, ZH",47.32724380493164,8.794759750366211,6815640223,Volg,POINT (8.794759750366211 47.32724380493164),POINT (8.811601 47.3325792),1962.290880679874
1662023749-858,"Blaketen 6, 8620 Wetzikon ZH, ZH",47.3231086730957,8.799917221069336,6815640223,Volg,POINT (8.799917221069336 47.3231086730957),POINT (8.811601 47.3325792),1664.5834380369001
1662023804-1290,"Sandbuckweg 5A, 8157 Dielsdorf, ZH",47.47749328613281,8.456284523010254,427706514,Volg,POINT (8.456284523010254 47.47749328613281),POINT (8.4538601 47.4813558),503.14084750029775
1662023701-499,"Heugasse 2, 8157 Dielsdorf, ZH",47.48674392700195,8.452263832092285,427706514,Volg,POINT (8.452263832092285 47.48674392700195),POINT (8.4538601 47.4813558),618.634057036179
1662023695-438,"Altmoosstrasse 17, 8157 Dielsdorf, ZH",47.47696685791016,8.454099655151367,427706514,Volg,POINT (8.454099655151367 47.47696685791016),POINT (8.4538601 47.4813558),483.45968963397615
1662023786-1133,"Krummibuckweg 9, 8157 Dielsdorf, ZH",47.48097229003906,8.460487365722656,427706514,Volg,POINT (8.460487365722656 47.48097229003906),POINT (8.4538601 47.4813558),738.1245330337484
1662023745-839,"Mühlestrasse 1, 8157 Dielsdorf, ZH",47.48301696777344,8.453057289123535,427706514,Volg,POINT (8.453057289123535 47.48301696777344),POINT (8.4538601 47.4813558),203.34841185391883
1662023692-410,"8157 Dielsdorf, ZH",47.483341217041016,8.461685180664062,427706514,Volg,POINT (8.461685180664062 47.483341217041016),POINT (8.4538601 47.4813558),897.0922132622252
1662023758-918,"Krummibuckweg 6, 8157 Dielsdorf, ZH",47.48119354248047,8.459864616394043,427706514,Volg,POINT (8.459864616394043 47.48119354248047),POINT (8.4538601 47.4813558),667.9102186088132
1662023704-512,"Regensbergstrasse 8, 8157 Dielsdorf, ZH",47.48210144042969,8.452489852905273,427706514,Volg,POINT (8.452489852905273 47.48210144042969),POINT (8.4538601 47.4813558),173.03382665233553
1662023707-544,"Ifangweg 1, 8610 Uster, ZH",47.35888671875,8.71379566192627,366489192,Volg,POINT (8.71379566192627 47.35888671875),POINT (8.6925652 47.3895254),4112.660891697795
1662023786-1135,"Unterbühlenstr. 3B, 8610 Uster, ZH",47.344234466552734,8.707965850830078,366489192,Volg,POINT (8.707965850830078 47.344234466552734),POINT (8.6925652 47.3895254),5264.481674338386
1662023764-971,"Ifangweg 8, 8610 Uster, ZH",47.35796356201172,8.714289665222168,366489192,Volg,POINT (8.714289665222168 47.35796356201172),POINT (8.6925652 47.3895254),4227.2977333104445
1662023736-766,"Steigstr. 3, 8610 Uster, ZH",47.34431076049805,8.730061531066895,366489192,Volg,POINT (8.730061531066895 47.34431076049805),POINT (8.6925652 47.3895254),6487.004613761274
1662023793-1198,"Poststr. 3, 8610 Uster, ZH",47.34947967529297,8.718282699584961,366489192,Volg,POINT (8.718282699584961 47.34947967529297),POINT (8.6925652 47.3895254),5248.957580572821
1662023786-1129,"Meierackerstr. 4, 8610 Uster, ZH",47.36004257202149,8.716106414794922,366489192,Volg,POINT (8.716106414794922 47.36004257202149),POINT (8.6925652 47.3895254),4165.757687539439
1662023745-828,"Gerichtsstrasse 5, 8610 Uster, ZH",47.35003280639648,8.716350555419922,366489192,Volg,POINT (8.716350555419922 47.35003280639648),POINT (8.6925652 47.3895254),5083.06403539633
1662023793-1178,"Florastr. 14, 8610 Uster, ZH",47.34764862060547,8.71961498260498,366489192,Volg,POINT (8.71961498260498 47.34764862060547),POINT (8.6925652 47.3895254),5498.446935237718
1662023761-957,"Oberlandstr. 75, 8610 Uster, ZH",47.35482406616211,8.715861320495605,366489192,Volg,POINT (8.715861320495605 47.35482406616211),POINT (8.6925652 47.3895254),4610.654151984065
1662023707-551,"Ifangweg 7, 8610 Uster, ZH",47.3585090637207,8.714330673217773,366489192,Volg,POINT (8.714330673217773 47.3585090637207),POINT (8.6925652 47.3895254),4180.871441547955
1662023789-1155,"Brunnenwiesenstr. 40, 8610 Uster, ZH",47.3547248840332,8.717199325561523,366489192,Volg,POINT (8.717199325561523 47.3547248840332),POINT (8.6925652 47.3895254),4704.709706683887
1662023758-935,"Aathalstrasse 34, 8610 Uster, ZH",47.34529876708984,8.72988510131836,366489192,Volg,POINT (8.72988510131836 47.34529876708984),POINT (8.6925652 47.3895254),6391.438057599922
1662023780-1082,"Wermatswilerstrasse 91, 8610 Uster, ZH",47.35652542114258,8.729662895202637,366489192,Volg,POINT (8.729662895202637 47.35652542114258),POINT (8.6925652 47.3895254),5492.914843920221
1662023767-1002,"Breitigasse 5, 8610 Uster, ZH",47.34422302246094,8.734959602355957,366489192,Volg,POINT (8.734959602355957 47.34422302246094),POINT (8.6925652 47.3895254),6856.758061198422
1662023758-925,"Stöcklerstr. 6, 8610 Uster, ZH",47.34308242797852,8.734877586364746,366489192,Volg,POINT (8.734877586364746 47.34308242797852),POINT (8.6925652 47.3895254),6942.146344325935
1662023717-618,"Zeltweg 23, 8610 Uster, ZH",47.34798812866211,8.709195137023926,366489192,Volg,POINT (8.709195137023926 47.34798812866211),POINT (8.6925652 47.3895254),4925.842587224342
1662023795-1201,"Oberlandstr. 75, 8610 Uster, ZH",47.35482406616211,8.715861320495605,366489192,Volg,POINT (8.715861320495605 47.35482406616211),POINT (8.6925652 47.3895254),4610.654151984065
1662023767-1000,"Oberlandstr. 75, 8610 Uster, ZH",47.35482406616211,8.715861320495605,366489192,Volg,POINT (8.715861320495605 47.35482406616211),POINT (8.6925652 47.3895254),4610.654151984065
1662023795-1224,"Alte Blindenholzstrasse 3, 8616 Riedikon, ZH",47.33308029174805,8.712552070617676,569160130,Volg,POINT (8.712552070617676 47.33308029174805),POINT (8.6602514 47.322413),5932.596667165563
1662023720-625,"Seestrasse 139, 8610 Uster, ZH",47.34542083740234,8.697589874267578,569160130,Volg,POINT (8.697589874267578 47.34542083740234),POINT (8.6602514 47.322413),4861.480737959404
1662023807-1297,"Ifangweg 11, 8610 Uster, ZH",47.35829925537109,8.715127944946289,366489192,Volg,POINT (8.715127944946289 47.35829925537109),POINT (8.6925652 47.3895254),4251.400256068978
1662023807-1299,"Archstrasse 13, 8610 Uster, ZH",47.3439826965332,8.731561660766602,366489192,Volg,POINT (8.731561660766602 47.3439826965332),POINT (8.6925652 47.3895254),6622.659206846866
1662023758-917,"Bankstrasse 27, 8610 Uster, ZH",47.35177612304688,8.715166091918945,366489192,Volg,POINT (8.715166091918945 47.35177612304688),POINT (8.6925652 47.3895254),4850.923123081164
1662023758-924,"Breitigasse 9, 8610 Uster, ZH",47.34457015991211,8.7345552444458,366489192,Volg,POINT (8.7345552444458 47.34457015991211),POINT (8.6925652 47.3895254),6798.144139577883
1662023786-1140,"Gschwaderstrasse 40, 8610 Uster, ZH",47.35831832885742,8.713147163391113,366489192,Volg,POINT (8.713147163391113 47.35831832885742),POINT (8.6925652 47.3895254),4123.520688230352
1662023758-929,"Frohbergstr. 7, 8162 Steinmaur, ZH",47.48908615112305,8.448234558105469,427706514,Volg,POINT (8.448234558105469 47.48908615112305),POINT (8.4538601 47.4813558),1055.5576808881258
1662023727-685,"8306 Brüttisellen, ZH",47.42464065551758,8.63316535949707,411085512,Volg,POINT (8.63316535949707 47.42464065551758),POINT (8.6490187 47.4465768),2987.1118477899327
1662023736-749,"Eichstrasse 1, 8306 Brüttisellen, ZH",47.42432022094727,8.63115119934082,411085512,Volg,POINT (8.63115119934082 47.42432022094727),POINT (8.6490187 47.4465768),3151.789988594232
1662023733-725,"Wülflingerstrasse 48, 8400 Winterthur, ZH",47.506534576416016,8.714888572692871,4095400190,ALDI,POINT (8.714888572692871 47.506534576416016),POINT (8.7247563 47.4979013),1450.6249546001432
1662023733-731,"St. Gallerstrasse 42d, 8400 Winterthur, ZH",47.49749755859375,8.738823890686035,4095400190,ALDI,POINT (8.738823890686035 47.49749755859375),POINT (8.7247563 47.4979013),1564.8739721634518
1662023777-1057,"Wartstr. 28, 8400 Winterthur, ZH",47.50136184692383,8.720966339111328,4095400190,ALDI,POINT (8.720966339111328 47.50136184692383),POINT (8.7247563 47.4979013),567.6799186503308
1662023736-746,"Landvogt-Waser-Strasse 67, 8405 Winterthur, ZH",47.48586654663086,8.765941619873047,1247707400,Volg,POINT (8.765941619873047 47.48586654663086),POINT (8.790178300000001 47.521026),4710.800615085386
1662023739-784,"Wingertlistrasse 9, 8405 Winterthur, ZH",47.49017333984375,8.761757850646973,4095400190,ALDI,POINT (8.761757850646973 47.49017333984375),POINT (8.7247563 47.4979013),4201.13237490735
1662023739-775,"Hulfteggstrasse 16, 8400 Winterthur, ZH",47.49134826660156,8.753072738647461,4095400190,ALDI,POINT (8.753072738647461 47.49134826660156),POINT (8.7247563 47.4979013),3229.962260486089
1662023774-1040,"Seuzacherstr. 9a, 8400 Winterthur, ZH",47.51836013793945,8.72063159942627,4095400190,ALDI,POINT (8.72063159942627 47.51836013793945),POINT (8.7247563 47.4979013),2294.9051295567074
1662023723-659,"Oberseenerstrasse 77, 8405 Winterthur, ZH",47.48025131225586,8.771097183227539,1247707400,Volg,POINT (8.771097183227539 47.48025131225586),POINT (8.790178300000001 47.521026),4957.750031485931
1662023752-873,"Scheideggstrasse 8, 8400 Winterthur, ZH",47.49159622192383,8.750418663024902,4095400190,ALDI,POINT (8.750418663024902 47.49159622192383),POINT (8.7247563 47.4979013),2936.458866521665
1662023742-795,"Bollstrasse 64, 8405 Winterthur, ZH",47.48073196411133,8.759271621704102,4095400190,ALDI,POINT (8.759271621704102 47.48073196411133),POINT (8.7247563 47.4979013),4276.719458639503
1662023774-1054,"Scherrerstrasse 8, 8400 Winterthur, ZH",47.49733352661133,8.74233627319336,4095400190,ALDI,POINT (8.74233627319336 47.49733352661133),POINT (8.7247563 47.4979013),1955.7995703029803
1662023698-475,"Zürcherstrasse 57, 8406 Winterthur, ZH",47.49454498291016,8.711798667907715,4095400190,ALDI,POINT (8.711798667907715 47.49454498291016),POINT (8.7247563 47.4979013),1487.297216823025
1662023736-760,"Tösstalstrasse 174, 8400 Winterthur, ZH",47.488746643066406,8.75119686126709,4095400190,ALDI,POINT (8.75119686126709 47.488746643066406),POINT (8.7247563 47.4979013),3107.4493458586517
1662023813-1351,"Bollstrasse 66, 8405 Winterthur, ZH",47.480735778808594,8.759693145751953,4095400190,ALDI,POINT (8.759693145751953 47.480735778808594),POINT (8.7247563 47.4979013),4318.6476902608665
1662023749-855,"Pionierstr. 22, 8400 Winterthur, ZH",47.49772262573242,8.719924926757812,4095400190,ALDI,POINT (8.719924926757812 47.49772262573242),POINT (8.7247563 47.4979013),537.5829990828206
1662023752-888,"Zürcherstrasse 54, 8406 Winterthur, ZH",47.49507141113281,8.711730003356934,4095400190,ALDI,POINT (8.711730003356934 47.49507141113281),POINT (8.7247563 47.4979013),1481.4765270849925
1662023761-953,"Jägerstrasse 59, 8406 Winterthur, ZH",47.4949951171875,8.713829040527344,4095400190,ALDI,POINT (8.713829040527344 47.4949951171875),POINT (8.7247563 47.4979013),1256.3393415227745
1662023758-914,"Endlikerstrasse 106, 8400 Winterthur, ZH",47.48758316040039,8.752320289611816,4095400190,ALDI,POINT (8.752320289611816 47.48758316040039),POINT (8.7247563 47.4979013),3268.0341919644616
1662023804-1273,"Waldeggstrasse 8, 8405 Winterthur, ZH",47.48252487182617,8.759597778320312,4095400190,ALDI,POINT (8.759597778320312 47.48252487182617),POINT (8.7247563 47.4979013),4226.72582923503
1662023698-459,"General-Guisan-Strasse 25, 8400 Winterthur, ZH",47.49905014038086,8.733027458190918,4095400190,ALDI,POINT (8.733027458190918 47.49905014038086),POINT (8.7247563 47.4979013),928.3377683933385
